frame_index,file,side,status,roi_mode,pixels,row_coverage_ratio,vehicle_points_before_crop,vehicle_points_after_crop,fitted_lane_points,angle_deg,line_a,line_b,lost_count
102,000102.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
102,000102.png,right,ok,tracking,2050,0.572222,2050,2050,21,20.121166,2.72950359844,-169.938142298,0
102,000102.png,center,not_published,from_left_right,,,,,0,,,,
103,000103.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
103,000103.png,right,ok,tracking,2049,0.572222,2049,2049,21,20.188526,2.7196008596,-168.030428502,0
103,000103.png,center,not_published,from_left_right,,,,,0,,,,
104,000104.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
104,000104.png,right,ok,tracking,2058,0.572222,2058,2058,21,20.135947,2.72732526042,-169.763557888,0
104,000104.png,center,not_published,from_left_right,,,,,0,,,,
105,000105.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
105,000105.png,right,ok,tracking,2051,0.566667,2051,2051,21,20.179555,2.72091608647,-166.742754052,0
105,000105.png,center,not_published,from_left_right,,,,,0,,,,
106,000106.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
106,000106.png,right,ok,tracking,2051,0.561111,2051,2051,21,20.133147,2.72773765181,-166.544224868,0
106,000106.png,center,not_published,from_left_right,,,,,0,,,,
107,000107.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
107,000107.png,right,ok,tracking,2029,0.561111,2029,2029,21,20.161788,2.72352411535,-164.87385223,0
107,000107.png,center,not_published,from_left_right,,,,,0,,,,
108,000108.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
108,000108.png,right,ok,tracking,2053,0.566667,2053,2053,21,20.210426,2.71639498411,-165.44420911,0
108,000108.png,center,not_published,from_left_right,,,,,0,,,,
109,000109.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
109,000109.png,right,ok,tracking,2050,0.566667,2050,2050,21,20.297687,2.70368664232,-162.633500279,0
109,000109.png,center,not_published,from_left_right,,,,,0,,,,
110,000110.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
110,000110.png,right,ok,tracking,2017,0.566667,2017,2017,21,20.301455,2.70314034776,-160.418775362,0
110,000110.png,center,not_published,from_left_right,,,,,0,,,,
111,000111.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
111,000111.png,right,ok,tracking,2024,0.566667,2024,2024,21,20.230990,2.71339063046,-161.801081592,0
111,000111.png,center,not_published,from_left_right,,,,,0,,,,
112,000112.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
112,000112.png,right,ok,tracking,2028,0.566667,2028,2028,21,20.204242,2.71729951861,-163.448568096,0
112,000112.png,center,not_published,from_left_right,,,,,0,,,,
113,000113.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
113,000113.png,right,ok,tracking,2025,0.561111,2025,2025,21,20.220257,2.71495793169,-161.57746235,0
113,000113.png,center,not_published,from_left_right,,,,,0,,,,
114,000114.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
114,000114.png,right,ok,tracking,2026,0.561111,2026,2026,21,20.197744,2.718250642,-161.498857841,0
114,000114.png,center,not_published,from_left_right,,,,,0,,,,
115,000115.png,left,insufficient_row_coverage,init,0,0.000000,0,0,0,0.000000,0,0,6
115,000115.png,right,ok,tracking,1997,0.555556,1997,1997,21,20.146050,2.72583804831,-161.001333796,0
115,000115.png,center,not_published,from_left_right,,,,,0,,,,
116,000116.png,left,ok,init,2019,0.422222,2019,2019,21,164.913339,-3.70959825519,1004.87832284,0
116,000116.png,right,ok,tracking,2004,0.538889,2004,2004,21,19.788104,2.77941736837,-171.118838023,0
116,000116.png,center,ok,from_left_right,,,,,21,,,,
117,000117.png,left,ok,tracking,1998,0.422222,1998,1998,21,164.835035,-3.6895265146,998.357732178,0
117,000117.png,right,ok,tracking,1959,0.527778,1959,1959,21,19.618941,2.80539113915,-173.192429745,0
117,000117.png,center,ok,from_left_right,,,,,21,,,,
118,000118.png,left,ok,tracking,1994,0.422222,1994,1994,21,164.981447,-3.72722268955,1006.71399852,0
118,000118.png,right,ok,tracking,1973,0.533333,1973,1973,21,19.747423,2.78562465043,-169.884476446,0
118,000118.png,center,ok,from_left_right,,,,,21,,,,
119,000119.png,left,ok,tracking,2023,0.427778,2023,2023,21,164.863448,-3.69678636717,1002.78358988,0
119,000119.png,right,ok,tracking,1993,0.533333,1993,1993,21,19.617856,2.80555918303,-175.209418433,0
119,000119.png,center,ok,from_left_right,,,,,21,,,,
120,000120.png,left,ok,tracking,2014,0.427778,2014,2014,21,164.955226,-3.72041899435,1008.79046559,0
120,000120.png,right,ok,tracking,1980,0.538889,1980,1980,21,19.697164,2.7933273887,-173.667894341,0
120,000120.png,center,ok,from_left_right,,,,,21,,,,
121,000121.png,left,ok,tracking,2046,0.433333,2046,2046,21,164.933954,-3.71491636459,1011.98937404,0
121,000121.png,right,ok,tracking,2018,0.538889,2018,2018,21,19.640071,2.80212335803,-177.393862086,0
121,000121.png,center,ok,from_left_right,,,,,21,,,,
122,000122.png,left,ok,tracking,2061,0.438889,2061,2061,21,164.855394,-3.6947257835,1007.88296468,0
122,000122.png,right,ok,tracking,2014,0.533333,2014,2014,21,19.514055,2.82171295698,-180.208622919,0
122,000122.png,center,ok,from_left_right,,,,,21,,,,
123,000123.png,left,ok,tracking,2065,0.438889,2065,2065,21,164.824333,-3.68679913735,1008.44784799,0
123,000123.png,right,ok,tracking,2013,0.533333,2013,2013,21,19.471033,2.82845663669,-182.162042731,0
123,000123.png,center,ok,from_left_right,,,,,21,,,,
124,000124.png,left,ok,tracking,2089,0.444444,2089,2089,21,164.756483,-3.66959370263,1008.22159015,0
124,000124.png,right,ok,tracking,2030,0.533333,2030,2030,21,19.443316,2.83281635146,-184.553275925,0
124,000124.png,center,ok,from_left_right,,,,,21,,,,
125,000125.png,left,ok,tracking,2089,0.444444,2089,2089,21,164.758413,-3.67008098203,1007.04023544,0
125,000125.png,right,ok,tracking,2014,0.533333,2014,2014,21,19.476000,2.8276765064,-182.301779161,0
125,000125.png,center,ok,from_left_right,,,,,21,,,,
126,000126.png,left,ok,tracking,2096,0.444444,2096,2096,21,164.803418,-3.68147944798,1010.64439261,0
126,000126.png,right,ok,tracking,2021,0.538889,2021,2021,21,19.492906,2.82502444418,-182.025349737,0
126,000126.png,center,ok,from_left_right,,,,,21,,,,
127,000127.png,left,ok,tracking,2091,0.450000,2091,2091,21,164.671436,-3.64823737641,1002.87750053,0
127,000127.png,right,ok,tracking,2009,0.527778,2009,2009,21,19.347383,2.84799919408,-184.633353327,0
127,000127.png,center,ok,from_left_right,,,,,21,,,,
128,000128.png,left,ok,tracking,2100,0.450000,2100,2100,21,164.559279,-3.62042476111,997.925557244,0
128,000128.png,right,ok,tracking,2003,0.522222,2003,2003,21,19.183669,2.87424636205,-188.71121388,0
128,000128.png,center,ok,from_left_right,,,,,21,,,,
129,000129.png,left,ok,tracking,2099,0.450000,2099,2099,21,164.727823,-3.66237093416,1007.01646166,0
129,000129.png,right,ok,tracking,2006,0.527778,2006,2006,21,19.327314,2.85119365366,-184.76335214,0
129,000129.png,center,ok,from_left_right,,,,,21,,,,
130,000130.png,left,ok,tracking,2099,0.444444,2099,2099,21,164.781280,-3.67586439569,1008.95086639,0
130,000130.png,right,ok,tracking,2005,0.527778,2005,2005,21,19.279260,2.85886885202,-186.63439543,0
130,000130.png,center,ok,from_left_right,,,,,21,,,,
131,000131.png,left,ok,tracking,2082,0.438889,2082,2082,21,164.851367,-3.69369616713,1009.41964341,0
131,000131.png,right,ok,tracking,1990,0.522222,1990,1990,21,19.251734,2.86328186837,-185.030971815,0
131,000131.png,center,ok,from_left_right,,,,,21,,,,
132,000132.png,left,ok,tracking,2080,0.438889,2080,2080,21,164.813040,-3.68392487544,1007.13275785,0
132,000132.png,right,ok,tracking,1966,0.516667,1966,1966,21,19.158606,2.87830276888,-186.77188353,0
132,000132.png,center,ok,from_left_right,,,,,21,,,,
133,000133.png,left,ok,tracking,2103,0.450000,2103,2103,21,164.611647,-3.6333618298,1000.89319498,0
133,000133.png,right,ok,tracking,1988,0.516667,1988,1988,21,18.949472,2.9125523527,-195.009783394,0
133,000133.png,center,ok,from_left_right,,,,,21,,,,
134,000134.png,left,ok,tracking,2095,0.450000,2095,2095,21,164.552574,-3.61877451215,997.636797339,0
134,000134.png,right,ok,tracking,1964,0.505556,1964,1964,21,18.777123,2.94132979453,-199.031743806,0
134,000134.png,center,ok,from_left_right,,,,,21,,,,
135,000135.png,left,ok,tracking,2086,0.455556,2086,2086,21,164.403513,-3.58244565862,990.43464222,0
135,000135.png,right,ok,tracking,1941,0.500000,1941,1941,21,18.620219,2.96797486768,-203.655945419,0
135,000135.png,center,ok,from_left_right,,,,,21,,,,
136,000136.png,left,ok,tracking,2108,0.455556,2108,2108,21,164.415682,-3.58538605765,991.429379165,0
136,000136.png,right,ok,tracking,1953,0.500000,1953,1953,21,18.606272,2.97036424282,-203.831172326,0
136,000136.png,center,ok,from_left_right,,,,,21,,,,
137,000137.png,left,ok,tracking,2113,0.455556,2113,2113,21,164.484781,-3.60216774835,993.90085379,0
137,000137.png,right,ok,tracking,1957,0.500000,1957,1957,21,18.668250,2.95977242781,-201.045842391,0
137,000137.png,center,ok,from_left_right,,,,,21,,,,
138,000138.png,left,ok,tracking,2114,0.461111,2114,2114,21,164.372807,-3.57504590858,989.546095064,0
138,000138.png,right,ok,tracking,1954,0.494444,1954,1954,21,18.550802,2.97990173979,-205.198793749,0
138,000138.png,center,ok,from_left_right,,,,,21,,,,
139,000139.png,left,ok,tracking,2141,0.472222,2141,2141,20,164.170645,-3.52702667779,983.5453932,0
139,000139.png,right,ok,tracking,1965,0.494444,1965,1965,21,18.363274,3.01255674462,-213.056096791,0
139,000139.png,center,ok,from_left_right,,,,,20,,,,
140,000140.png,left,ok,tracking,2172,0.477778,2172,2172,20,164.170899,-3.52708647187,986.94671181,0
140,000140.png,right,ok,tracking,1989,0.500000,1989,1989,21,18.384411,3.00884386242,-213.886940696,0
140,000140.png,center,ok,from_left_right,,,,,20,,,,
141,000141.png,left,ok,tracking,2143,0.466667,2143,2143,20,164.396517,-3.58075723119,996.727892949,0
141,000141.png,right,ok,tracking,1991,0.500000,1991,1991,21,18.492857,2.98992372502,-209.592557704,0
141,000141.png,center,ok,from_left_right,,,,,20,,,,
142,000142.png,left,ok,tracking,2158,0.466667,2158,2158,20,164.445775,-3.59267667249,998.974921785,0
142,000142.png,right,ok,tracking,1988,0.500000,1988,1988,21,18.504009,2.98799016618,-209.11035278,0
142,000142.png,center,ok,from_left_right,,,,,20,,,,
143,000143.png,left,ok,tracking,2158,0.466667,2158,2158,20,164.471124,-3.59883926648,1001.1320684,0
143,000143.png,right,ok,tracking,1993,0.500000,1993,1993,21,18.472903,2.99338882451,-210.304795795,0
143,000143.png,center,ok,from_left_right,,,,,20,,,,
144,000144.png,left,ok,tracking,2165,0.472222,2165,2165,20,164.259561,-3.54799870078,992.505363766,0
144,000144.png,right,ok,tracking,1983,0.488889,1983,1983,21,18.181023,3.04491594015,-219.087875879,0
144,000144.png,center,ok,from_left_right,,,,,20,,,,
145,000145.png,left,ok,tracking,2179,0.483333,2179,2179,20,164.026658,-3.49354840439,981.572128079,0
145,000145.png,right,ok,tracking,1958,0.477778,1958,1958,21,17.973822,3.08247485191,-224.911877517,0
145,000145.png,center,ok,from_left_right,,,,,20,,,,
146,000146.png,left,ok,tracking,2181,0.483333,2181,2181,20,164.063991,-3.50217212588,982.563932792,0
146,000146.png,right,ok,tracking,1953,0.477778,1953,1953,21,18.001874,3.07734111432,-222.261591307,0
146,000146.png,center,ok,from_left_right,,,,,20,,,,
147,000147.png,left,ok,tracking,2172,0.477778,2172,2172,20,164.085160,-3.50707938279,983.484865513,0
147,000147.png,right,ok,tracking,1937,0.472222,1937,1937,21,17.992332,3.07908569414,-221.685374489,0
147,000147.png,center,ok,from_left_right,,,,,20,,,,
148,000148.png,left,ok,tracking,2167,0.477778,2167,2167,20,164.079930,-3.50586595484,983.509278888,0
148,000148.png,right,ok,tracking,1936,0.477778,1936,1936,21,17.973773,3.08248396037,-221.517052096,0
148,000148.png,center,ok,from_left_right,,,,,20,,,,
149,000149.png,left,ok,tracking,2153,0.477778,2153,2153,20,164.023810,-3.49289201999,979.163495603,0
149,000149.png,right,ok,tracking,1913,0.466667,1913,1913,21,17.835327,3.10805005334,-223.940917439,0
149,000149.png,center,ok,from_left_right,,,,,20,,,,
150,000150.png,left,ok,tracking,2176,0.483333,2176,2176,20,164.020092,-3.49203558398,981.22284104,0
150,000150.png,right,ok,tracking,1912,0.466667,1912,1912,21,17.775679,3.11918361755,-227.269684054,0
150,000150.png,center,ok,from_left_right,,,,,20,,,,
151,000151.png,left,ok,tracking,2164,0.483333,2164,2164,20,163.996381,-3.48658326305,979.5393666,0
151,000151.png,right,ok,tracking,1916,0.461111,1916,1916,21,17.720544,3.12953941324,-228.307146911,0
151,000151.png,center,ok,from_left_right,,,,,20,,,,
152,000152.png,left,ok,tracking,2144,0.472222,2144,2144,20,164.219506,-3.53852275563,988.623721684,0
152,000152.png,right,ok,tracking,1905,0.466667,1905,1905,21,17.819603,3.11097799747,-223.753343825,0
152,000152.png,center,ok,from_left_right,,,,,20,,,,
153,000153.png,left,ok,tracking,2133,0.466667,2133,2133,20,164.248475,-3.54537124717,986.344329221,0
153,000153.png,right,ok,tracking,1869,0.455556,1869,1869,21,17.747963,3.12438165248,-222.55225952,0
153,000153.png,center,ok,from_left_right,,,,,20,,,,
154,000154.png,left,ok,tracking,2171,0.494444,2171,2171,20,163.540406,-3.38470688134,958.165113569,0
154,000154.png,right,ok,tracking,1872,0.438889,1872,1872,21,17.166457,3.23718572019,-243.741142996,0
154,000154.png,center,ok,from_left_right,,,,,20,,,,
155,000155.png,left,ok,tracking,2188,0.500000,2188,2188,20,163.533519,-3.38321021482,961.872446697,0
155,000155.png,right,ok,tracking,1878,0.444444,1878,1878,21,17.203054,3.22986866946,-244.297206324,0
155,000155.png,center,ok,from_left_right,,,,,20,,,,
156,000156.png,left,ok,tracking,2203,0.511111,2203,2203,18,163.257464,-3.32420543164,951.710709345,0
156,000156.png,right,ok,tracking,1878,0.438889,1878,1878,21,16.990125,3.27287010002,-254.215588622,0
156,000156.png,center,ok,from_left_right,,,,,18,,,,
157,000157.png,left,ok,tracking,2190,0.511111,2190,2190,20,163.100763,-3.29154506249,943.685188245,0
157,000157.png,right,ok,tracking,1867,0.433333,1867,1867,21,16.827470,3.30642974555,-258.322276673,0
157,000157.png,center,ok,from_left_right,,,,,20,,,,
158,000158.png,left,ok,tracking,2206,0.516667,2206,2206,18,163.055180,-3.28215462897,943.201429658,0
158,000158.png,right,ok,tracking,1861,0.427778,1861,1861,21,16.710452,3.3309657358,-263.67724236,0
158,000158.png,center,ok,from_left_right,,,,,18,,,,
159,000159.png,left,ok,tracking,2209,0.522222,2209,2209,18,162.955847,-3.26186032202,942.336231096,0
159,000159.png,right,ok,tracking,1876,0.427778,1876,1876,21,16.668574,3.33982805609,-267.421033144,0
159,000159.png,center,ok,from_left_right,,,,,18,,,,
160,000160.png,left,ok,tracking,2205,0.522222,2205,2205,18,162.852872,-3.24106266698,935.98658205,0
160,000160.png,right,ok,tracking,1857,0.422222,1857,1857,21,16.415347,3.39435159102,-275.072375263,0
160,000160.png,center,ok,from_left_right,,,,,18,,,,
161,000161.png,left,ok,tracking,2194,0.527778,2194,2194,18,162.789450,-3.22837358013,933.620222602,0
161,000161.png,right,ok,tracking,1850,0.416667,1850,1850,21,16.384361,3.40113568946,-276.00165291,0
161,000161.png,center,ok,from_left_right,,,,,18,,,,
162,000162.png,left,ok,tracking,2196,0.527778,2196,2196,18,162.709206,-3.21244826065,931.406947288,0
162,000162.png,right,ok,tracking,1849,0.411111,1849,1849,21,16.246055,3.43172403756,-281.578514969,0
162,000162.png,center,ok,from_left_right,,,,,18,,,,
163,000163.png,left,ok,tracking,2196,0.533333,2196,2196,18,162.526023,-3.17662489335,924.750191107,0
163,000163.png,right,ok,tracking,1836,0.405556,1836,1836,21,16.008326,3.48550275362,-291.321732311,0
163,000163.png,center,ok,from_left_right,,,,,18,,,,
164,000164.png,left,ok,tracking,2203,0.538889,2203,2203,18,162.335341,-3.14009994014,916.685946979,0
164,000164.png,right,ok,tracking,1815,0.400000,1815,1815,21,15.824281,3.52821741345,-297.632713884,0
164,000164.png,center,ok,from_left_right,,,,,18,,,,
165,000165.png,left,ok,tracking,2210,0.544444,2210,2210,18,162.230377,-3.12031811763,913.886345969,0
165,000165.png,right,ok,tracking,1811,0.394444,1811,1811,21,15.731591,3.55009824204,-301.827861789,0
165,000165.png,center,ok,from_left_right,,,,,18,,,,
166,000166.png,left,ok,tracking,2208,0.550000,2208,2208,18,162.067178,-3.09000627681,907.28800721,0
166,000166.png,right,ok,tracking,1797,0.388889,1797,1797,21,15.553789,3.5927824719,-308.929206809,0
166,000166.png,center,ok,from_left_right,,,,,18,,,,
167,000167.png,left,ok,tracking,2209,0.550000,2209,2209,18,162.047160,-3.08632496343,906.779480605,0
167,000167.png,right,ok,tracking,1790,0.388889,1790,1790,21,15.510270,3.60337515012,-310.080935449,0
167,000167.png,center,ok,from_left_right,,,,,18,,,,
168,000168.png,left,ok,tracking,2188,0.555556,2188,2188,18,161.902254,-3.0599115278,902.612849257,0
168,000168.png,right,ok,tracking,1787,0.383333,1787,1787,21,15.392665,3.63229323898,-316.785303831,0
168,000168.png,center,ok,from_left_right,,,,,18,,,,
169,000169.png,left,ok,tracking,2211,0.555556,2211,2211,18,161.878246,-3.05557475518,900.240290058,0
169,000169.png,right,ok,tracking,1781,0.377778,1781,1781,21,15.202044,3.68009263342,-324.034747934,0
169,000169.png,center,ok,from_left_right,,,,,18,,,,
170,000170.png,left,ok,tracking,2209,0.561111,2209,2209,18,161.698201,-3.02340227935,894.921890168,0
170,000170.png,right,ok,tracking,1757,0.372222,1757,1757,21,15.061136,3.71618533295,-330.670961461,0
170,000170.png,center,ok,from_left_right,,,,,18,,,,
171,000171.png,left,ok,tracking,2202,0.572222,2202,2202,17,161.389962,-2.96971865968,885.701818441,0
171,000171.png,right,ok,tracking,1735,0.366667,1735,1735,21,14.872733,3.76548691967,-340.758293172,0
171,000171.png,center,ok,from_left_right,,,,,17,,,,
172,000172.png,left,ok,tracking,2226,0.577778,2226,2226,17,161.257447,-2.94716347872,881.192710055,0
172,000172.png,right,ok,tracking,1716,0.366667,1716,1716,21,14.724218,3.80521958609,-347.794103282,0
172,000172.png,center,ok,from_left_right,,,,,17,,,,
173,000173.png,left,ok,tracking,2214,0.583333,2214,2214,17,161.069538,-2.91570172103,875.971050727,0
173,000173.png,right,ok,tracking,1683,0.361111,1683,1683,21,14.551849,3.85232844056,-356.812909118,0
173,000173.png,center,ok,from_left_right,,,,,17,,,,
174,000174.png,left,ok,tracking,2206,0.588889,2206,2206,17,160.993918,-2.90320965536,873.755234712,0
174,000174.png,right,ok,tracking,1677,0.355556,1677,1677,21,14.483830,3.87121995744,-361.020533854,0
174,000174.png,center,ok,from_left_right,,,,,17,,,,
175,000175.png,left,ok,tracking,2217,0.594444,2217,2217,16,160.765062,-2.86598051158,865.441542187,0
175,000175.png,right,ok,tracking,1616,0.350000,1616,1616,21,14.273174,3.93084476247,-371.302057072,0
175,000175.png,center,ok,from_left_right,,,,,16,,,,
176,000176.png,left,ok,tracking,2210,0.605556,2210,2210,16,160.513320,-2.82600063028,857.813305852,0
176,000176.png,right,ok,tracking,1585,0.344444,1585,1585,21,14.194031,3.95369343392,-375.803820483,0
176,000176.png,center,ok,from_left_right,,,,,16,,,,
177,000177.png,left,ok,tracking,2228,0.611111,2228,2228,16,160.376516,-2.80468809149,855.41486123,0
177,000177.png,right,ok,tracking,1605,0.350000,1605,1605,21,14.228045,3.94384313381,-376.185786969,0
177,000177.png,center,ok,from_left_right,,,,,16,,,,
178,000178.png,left,ok,tracking,2226,0.611111,2226,2226,16,160.313503,-2.79496707691,852.269896647,0
178,000178.png,right,ok,tracking,1596,0.344444,1596,1596,21,14.032948,4.00097789738,-387.254259888,0
178,000178.png,center,ok,from_left_right,,,,,16,,,,
179,000179.png,left,ok,tracking,2236,0.622222,2236,2236,16,160.034753,-2.75267132259,845.105358071,0
