frame_index,file,side,status,roi_mode,pixels,row_coverage_ratio,vehicle_points_before_crop,vehicle_points_after_crop,fitted_lane_points,angle_deg,line_a,line_b,vehicle_x_min,vehicle_x_max,vehicle_y_min,vehicle_y_max,lost_count
77,000077.png,center,ok,from_left_right,,,25,,,,
78,000078.png,left,rejected_side_geometry,tracking,976,0.127168,0,0,0,170.694578,-6.10301434796,1381.22607226,,,,,6
78,000078.png,right,ok,tracking,2484,0.664740,2484,2484,25,20.570771,2.66458343229,-160.314144947,0.351496,0.453922,-1.170087,-0.596869,0
78,000078.png,center,not_published,from_left_right,,,0,,,,
79,000079.png,left,ok,init,4596,0.497110,4596,4596,25,154.096442,-2.05909325276,589.303276924,0.205099,0.338262,-0.557700,-0.371490,0
79,000079.png,right,ok,tracking,2487,0.670520,2487,2487,25,20.638343,2.65506059578,-158.432220669,0.351111,0.452322,-1.170087,-0.596869,0
79,000079.png,center,ok,from_left_right,,,25,,,,
80,000080.png,left,rejected_side_geometry,tracking,980,0.121387,0,0,0,170.361250,-5.88813433757,1336.8787046,,,,,6
80,000080.png,right,ok,tracking,2476,0.664740,2476,2476,25,20.534518,2.66971724852,-160.25921448,0.351496,0.453922,-1.170087,-0.596869,0
80,000080.png,center,not_published,from_left_right,,,0,,,,
81,000081.png,left,ok,init,4370,0.497110,4370,4370,25,153.696222,-2.02301040541,581.936749317,0.205099,0.336566,-0.554131,-0.371490,0
81,000081.png,right,ok,tracking,2464,0.664740,2464,2464,25,20.582887,2.66287146791,-158.240866983,0.351964,0.453922,-1.170087,-0.596869,0
81,000081.png,center,ok,from_left_right,,,25,,,,
82,000082.png,left,rejected_side_geometry,tracking,1053,0.127168,0,0,0,169.122152,-5.20376078271,1200.93962283,,,,,6
82,000082.png,right,ok,tracking,2450,0.664740,2450,2450,25,20.644134,2.65424716873,-156.731320196,0.352347,0.453922,-1.170087,-0.596869,0
82,000082.png,center,not_published,from_left_right,,,0,,,,
83,000083.png,left,ok,init,4588,0.497110,4588,4588,25,153.958570,-2.04654659469,587.697025303,0.205099,0.339059,-0.557700,-0.371490,0
83,000083.png,right,ok,tracking,2462,0.664740,2462,2462,25,20.726711,2.64269655196,-152.250876475,0.352816,0.453922,-1.170087,-0.596869,0
83,000083.png,center,ok,from_left_right,,,25,,,,
84,000084.png,left,rejected_side_geometry,tracking,1051,0.121387,0,0,0,169.050890,-5.16906179958,1194.44198002,,,,,6
84,000084.png,right,ok,tracking,2448,0.664740,2448,2448,25,20.762022,2.63778420504,-150.643204821,0.353197,0.453922,-1.170087,-0.596869,0
84,000084.png,center,not_published,from_left_right,,,0,,,,
85,000085.png,left,ok,init,4578,0.497110,4578,4578,25,153.867232,-2.03830250414,586.420989266,0.205099,0.339059,-0.557700,-0.371490,0
85,000085.png,right,ok,tracking,2463,0.658960,2463,2463,25,20.748067,2.63972369252,-149.867170402,0.353578,0.454338,-1.170087,-0.596869,0
85,000085.png,center,ok,from_left_right,,,25,,,,
86,000086.png,left,rejected_side_geometry,tracking,1052,0.115607,0,0,0,169.311327,-5.29809154942,1219.84836921,,,,,6
86,000086.png,right,ok,tracking,2454,0.658960,2454,2454,25,20.770790,2.63656693231,-148.899548429,0.353578,0.454338,-1.170087,-0.596869,0
86,000086.png,center,not_published,from_left_right,,,0,,,,
87,000087.png,left,rejected_lane_spacing,init,2226,0.491329,0,0,0,165.154626,-3.77274806837,1011.38618155,,,,,6
87,000087.png,right,ok,tracking,2454,0.658960,2454,2454,25,20.826637,2.62883635431,-146.97434197,0.353578,0.454338,-1.170087,-0.596869,0
87,000087.png,center,not_published,from_left_right,,,0,,,,
88,000088.png,left,rejected_lane_spacing,init,2193,0.485549,0,0,0,165.211655,-3.78796779352,1013.83374275,,,,,6
88,000088.png,right,ok,tracking,2448,0.658960,2448,2448,25,20.849501,2.6256827619,-145.93802144,0.353578,0.454338,-1.170087,-0.596869,0
88,000088.png,center,not_published,from_left_right,,,0,,,,
89,000089.png,left,ok,init,3837,0.485549,3837,3837,25,158.297908,-2.51262193728,697.532244194,0.206205,0.339059,-0.557700,-0.371490,0
89,000089.png,right,ok,tracking,2443,0.664740,2443,2443,25,20.898213,2.61898624244,-144.64546697,0.353578,0.453922,-1.170087,-0.596869,0
89,000089.png,center,ok,from_left_right,,,25,,,,
90,000090.png,left,rejected_side_geometry,tracking,889,0.104046,0,0,0,169.814458,-5.56582438901,1278.59771883,,,,,6
90,000090.png,right,ok,tracking,2505,0.670520,2505,2505,25,21.158479,2.58370583528,-137.282227624,0.353197,0.452744,-1.170087,-0.596869,0
90,000090.png,center,not_published,from_left_right,,,0,,,,
91,000091.png,left,ok,init,4569,0.491329,4569,4569,25,153.817061,-2.03379683035,583.692876472,0.205652,0.339059,-0.557700,-0.371490,0
91,000091.png,right,ok,tracking,2481,0.664740,2481,2481,25,21.088180,2.59315327968,-139.087861537,0.353578,0.453922,-1.170087,-0.596869,0
91,000091.png,center,ok,from_left_right,,,25,,,,
92,000092.png,left,rejected_side_geometry,tracking,997,0.115607,0,0,0,169.883420,-5.60457346,1278.98081005,,,,,6
92,000092.png,right,ok,tracking,2492,0.670520,2492,2492,25,21.269917,2.56885177918,-134.561847555,0.353578,0.452322,-1.170087,-0.596869,0
92,000092.png,center,not_published,from_left_right,,,0,,,,
93,000093.png,left,rejected_lane_spacing,init,2233,0.491329,0,0,0,165.106163,-3.75990377452,1010.84265725,,,,,6
93,000093.png,right,ok,tracking,2516,0.664740,2516,2516,25,21.178959,2.58096472911,-136.589715847,0.353197,0.452744,-1.170087,-0.596869,0
93,000093.png,center,not_published,from_left_right,,,0,,,,
94,000094.png,left,ok,init,4476,0.491329,4476,4476,25,153.917250,-2.04281044861,585.804289195,0.205652,0.339059,-0.557700,-0.371490,0
94,000094.png,right,ok,tracking,2461,0.664740,2461,2461,25,21.118924,2.58901420378,-137.331397242,0.353578,0.453922,-1.170087,-0.596869,0
94,000094.png,center,ok,from_left_right,,,25,,,,
95,000095.png,left,rejected_side_geometry,tracking,953,0.115607,0,0,0,170.406453,-5.91640704148,1340.40080997,,,,,6
95,000095.png,right,ok,tracking,2463,0.664740,2463,2463,25,21.066280,2.59610867007,-138.819139291,0.353578,0.452744,-1.170087,-0.596869,0
95,000095.png,center,not_published,from_left_right,,,0,,,,
96,000096.png,left,ok,init,4552,0.497110,4552,4552,25,153.990340,-2.04942678688,588.567930362,0.205099,0.339059,-0.557700,-0.371490,0
96,000096.png,right,ok,tracking,2468,0.664740,2468,2468,25,21.009863,2.60374924801,-140.046163478,0.353578,0.453922,-1.170087,-0.596869,0
96,000096.png,center,ok,from_left_right,,,25,,,,
97,000097.png,left,rejected_side_geometry,tracking,1131,0.115607,0,0,0,167.677140,-4.57763853638,1075.23690878,,,,,6
97,000097.png,right,ok,tracking,2454,0.664740,2454,2454,25,20.997056,2.60548919082,-139.323282068,0.353578,0.453922,-1.170087,-0.596869,0
97,000097.png,center,not_published,from_left_right,,,0,,,,
98,000098.png,left,ok,init,4508,0.491329,4508,4508,25,153.987986,-2.04921320474,587.935819349,0.205652,0.339059,-0.557700,-0.371490,0
98,000098.png,right,ok,tracking,2451,0.664740,2451,2451,25,21.042054,2.59938481961,-137.864742083,0.353578,0.453922,-1.170087,-0.596869,0
98,000098.png,center,ok,from_left_right,,,25,,,,
99,000099.png,left,ok,tracking,1131,0.109827,1131,1131,25,166.831817,-4.27419657489,1013.88175167,0.268112,0.318096,-0.512810,-0.430048,0
99,000099.png,right,ok,tracking,2448,0.658960,2448,2448,25,21.046409,2.59879536172,-137.688792695,0.353578,0.453922,-1.170087,-0.596869,0
99,000099.png,center,ok,from_left_right,,,25,,,,
100,000100.png,left,rejected_side_geometry,tracking,1449,0.150289,0,0,0,170.637715,-6.06528495231,1360.65938275,,,,,6
100,000100.png,right,ok,tracking,2444,0.658960,2444,2444,25,20.904020,2.61818993075,-141.040791597,0.354048,0.455521,-1.170087,-0.596869,0
100,000100.png,center,not_published,from_left_right,,,0,,,,
101,000101.png,left,ok,init,4704,0.497110,4704,4704,25,153.558972,-2.0108701533,580.948438484,0.205099,0.339059,-0.557700,-0.371490,0
101,000101.png,right,ok,tracking,2477,0.658960,2477,2477,25,20.978310,2.60803958628,-139.503431739,0.353578,0.454338,-1.170087,-0.596869,0
101,000101.png,center,ok,from_left_right,,,25,,,,
102,000102.png,left,ok,tracking,1309,0.127168,1309,1309,25,166.269140,-4.09258388772,980.650043882,0.264513,0.318096,-0.512810,-0.426157,0
102,000102.png,right,ok,tracking,2462,0.658960,2462,2462,25,20.849533,2.62567847461,-142.912106161,0.353578,0.455521,-1.170087,-0.596869,0
102,000102.png,center,ok,from_left_right,,,25,,,,
103,000103.png,left,rejected_side_geometry,tracking,1548,0.156069,0,0,0,170.421087,-5.92561694769,1337.32294494,,,,,6
103,000103.png,right,ok,tracking,2471,0.658960,2471,2471,25,20.961560,2.61032215744,-139.542377085,0.353578,0.455521,-1.170087,-0.596869,0
103,000103.png,center,not_published,from_left_right,,,0,,,,
104,000104.png,left,ok,init,4837,0.502890,4837,4837,25,153.441475,-2.0005696243,580.094078862,0.204546,0.339059,-0.557700,-0.371490,0
104,000104.png,right,ok,tracking,2457,0.658960,2457,2457,25,20.851103,2.62546208809,-143.239294297,0.353578,0.455521,-1.170087,-0.596869,0
104,000104.png,center,ok,from_left_right,,,25,,,,
105,000105.png,left,ok,tracking,1152,0.121387,1152,1152,25,166.688602,-4.22654201715,1009.30691739,0.266115,0.318456,-0.513581,-0.428372,0
105,000105.png,right,ok,tracking,2455,0.653179,2455,2455,25,20.833993,2.62782099569,-142.540028939,0.353578,0.455933,-1.170087,-0.596869,0
105,000105.png,center,ok,from_left_right,,,25,,,,
106,000106.png,left,rejected_side_geometry,tracking,1481,0.150289,0,0,0,170.476186,-5.96054456339,1342.3791471,,,,,6
106,000106.png,right,ok,tracking,2453,0.647399,2453,2453,25,20.729258,2.64234175722,-144.391327948,0.353578,0.457120,-1.170087,-0.596869,0
106,000106.png,center,not_published,from_left_right,,,0,,,,
107,000107.png,left,ok,init,4455,0.497110,4455,4455,25,154.339426,-2.08151074099,598.69942635,0.205099,0.339059,-0.557700,-0.371490,0
107,000107.png,right,ok,tracking,2416,0.647399,2416,2416,25,20.709725,2.64506539524,-144.536484381,0.354048,0.457527,-1.170087,-0.596869,0
107,000107.png,center,ok,from_left_right,,,25,,,,
108,000108.png,left,ok,tracking,1248,0.121387,1248,1248,25,166.269385,-4.09265987286,983.591555426,0.266606,0.319906,-0.516686,-0.429488,0
108,000108.png,right,ok,tracking,2474,0.653179,2474,2474,25,20.925431,2.61525751315,-139.150111277,0.353578,0.455933,-1.170087,-0.596869,0
108,000108.png,center,ok,from_left_right,,,25,,,,
109,000109.png,left,rejected_side_geometry,tracking,1520,0.150289,0,0,0,170.224387,-5.80411045818,1313.21740401,,,,,6
109,000109.png,right,ok,tracking,2481,0.653179,2481,2481,25,21.031451,2.60082094689,-135.852051574,0.353578,0.455521,-1.170087,-0.596869,0
109,000109.png,center,not_published,from_left_right,,,0,,,,
110,000110.png,left,ok,init,4627,0.497110,4627,4627,25,153.260662,-1.98488252278,575.47263562,0.205099,0.339059,-0.557700,-0.371490,0
110,000110.png,right,ok,tracking,2434,0.653179,2434,2434,25,20.903939,2.61820098989,-138.35416172,0.353578,0.455933,-1.170087,-0.596869,0
110,000110.png,center,ok,from_left_right,,,25,,,,
111,000111.png,left,ok,tracking,1184,0.121387,1184,1184,25,166.116015,-4.04566147541,971.54647765,0.265870,0.318096,-0.512810,-0.427817,0
111,000111.png,right,ok,tracking,2454,0.653179,2454,2454,25,20.846398,2.62611045384,-139.160765219,0.353578,0.455933,-1.170087,-0.596869,0
111,000111.png,center,ok,from_left_right,,,25,,,,
112,000112.png,left,rejected_side_geometry,tracking,1606,0.156069,0,0,0,169.912995,-5.62135231286,1274.6189356,,,,,6
112,000112.png,right,ok,tracking,2463,0.653179,2463,2463,25,20.863458,2.62376100654,-139.18597438,0.353578,0.457120,-1.170087,-0.596869,0
112,000112.png,center,not_published,from_left_right,,,0,,,,
113,000113.png,left,ok,init,4540,0.502890,4540,4540,25,153.392230,-1.99627761609,580.405114568,0.204546,0.339059,-0.557700,-0.371490,0
113,000113.png,right,ok,tracking,2459,0.647399,2459,2459,25,20.813201,2.63069256747,-139.7377332,0.353578,0.457527,-1.170087,-0.596869,0
113,000113.png,center,ok,from_left_right,,,25,,,,
114,000114.png,left,ok,tracking,1138,0.109827,1138,1138,25,166.424542,-4.14126521914,990.300007522,0.268860,0.319179,-0.515129,-0.431734,0
114,000114.png,right,ok,tracking,2474,0.647399,2474,2474,25,20.816595,2.63022344161,-138.693858961,0.353578,0.458719,-1.170087,-0.596869,0
114,000114.png,center,ok,from_left_right,,,25,,,,
115,000115.png,left,rejected_side_geometry,tracking,1238,0.132948,0,0,0,170.776580,-6.158235952,1377.30192251,,,,,6
115,000115.png,right,ok,tracking,2407,0.641618,2407,2407,25,20.612079,2.65875482194,-143.701057059,0.354428,0.460318,-1.170087,-0.596869,0
115,000115.png,center,not_published,from_left_right,,,0,,,,
116,000116.png,left,ok,init,4598,0.502890,4598,4598,25,152.876979,-1.9522367381,569.545615983,0.204546,0.339059,-0.557700,-0.371490,0
116,000116.png,right,ok,tracking,2398,0.624277,2398,2398,25,20.182684,2.72045725376,-156.000421941,0.354428,0.463905,-1.170087,-0.596869,0
116,000116.png,center,ok,from_left_right,,,25,,,,
117,000117.png,left,ok,tracking,1039,0.109827,1039,1039,25,166.772280,-4.25426272722,1009.28987175,0.268361,0.318096,-0.512810,-0.430609,0
117,000117.png,right,ok,tracking,2340,0.612717,2340,2340,25,19.905982,2.76156854247,-162.022873651,0.354428,0.466715,-1.170087,-0.596869,0
117,000117.png,center,ok,from_left_right,,,25,,,,
118,000118.png,left,rejected_side_geometry,tracking,1283,0.138728,0,0,0,170.867448,-6.22057618784,1388.84468832,,,,,6
118,000118.png,right,ok,tracking,2363,0.618497,2363,2363,25,20.078766,2.73576961237,-157.14279462,0.354428,0.465116,-1.170087,-0.596869,0
118,000118.png,center,not_published,from_left_right,,,0,,,,
119,000119.png,left,ok,init,4577,0.508671,4577,4577,25,152.756945,-1.94219830212,567.735918155,0.203993,0.339059,-0.557700,-0.371490,0
119,000119.png,right,ok,tracking,2427,0.618497,2427,2427,25,20.101524,2.73240326267,-156.50003041,0.354048,0.465500,-1.170087,-0.596869,0
119,000119.png,center,ok,from_left_right,,,25,,,,
120,000120.png,left,ok,tracking,1147,0.115607,1147,1147,25,166.138518,-4.05249339364,972.510578109,0.267235,0.318096,-0.512810,-0.429488,0
120,000120.png,right,ok,tracking,2426,0.624277,2426,2426,25,20.232489,2.71317196827,-153.121109369,0.353578,0.465116,-1.170087,-0.596869,0
120,000120.png,center,ok,from_left_right,,,25,,,,
121,000121.png,left,rejected_side_geometry,tracking,1505,0.156069,0,0,0,169.987189,-5.66387582115,1285.33316719,,,,,6
121,000121.png,right,ok,tracking,2485,0.624277,2485,2485,25,20.267129,2.70812507025,-153.258267446,0.353197,0.463517,-1.170087,-0.596869,0
121,000121.png,center,not_published,from_left_right,,,0,,,,
122,000122.png,left,ok,init,4655,0.520231,4655,4655,25,152.794766,-1.94535242139,571.477154918,0.202888,0.339059,-0.557700,-0.371490,0
122,000122.png,right,ok,tracking,2465,0.618497,2465,2465,25,20.024447,2.74383418496,-160.279656269,0.353197,0.465500,-1.170087,-0.596869,0
122,000122.png,center,ok,from_left_right,,,25,,,,
123,000123.png,left,ok,tracking,1219,0.127168,1219,1219,25,165.362405,-3.8287583443,933.178402674,0.265732,0.319179,-0.515129,-0.428929,0
123,000123.png,right,ok,tracking,2485,0.618497,2485,2485,25,20.052261,2.73969953621,-159.434683935,0.353197,0.465500,-1.170087,-0.596869,0
123,000123.png,center,ok,from_left_right,,,25,,,,
124,000124.png,left,rejected_side_geometry,tracking,1548,0.161850,0,0,0,169.454643,-5.37178110546,1234.0714424,,,,,6
124,000124.png,right,ok,tracking,2533,0.618497,2533,2533,25,20.161919,2.72350486941,-156.516563534,0.352347,0.465116,-1.170087,-0.596869,0
124,000124.png,center,not_published,from_left_right,,,0,,,,
125,000125.png,left,ok,init,4640,0.526012,4640,4640,25,151.991679,-1.88006770082,558.519532466,0.202335,0.339059,-0.557700,-0.371490,0
125,000125.png,right,ok,tracking,2506,0.618497,2506,2506,25,20.087039,2.73454503425,-158.455154142,0.353197,0.465500,-1.170087,-0.596869,0
125,000125.png,center,ok,from_left_right,,,25,,,,
126,000126.png,left,ok,tracking,1247,0.127168,1247,1247,25,164.456160,-3.59519912752,888.150931218,0.265732,0.318817,-0.514354,-0.428929,0
126,000126.png,right,ok,tracking,2532,0.624277,2532,2532,25,20.168221,2.72257936272,-155.768263605,0.352347,0.465116,-1.170087,-0.596869,0
126,000126.png,center,ok,from_left_right,,,25,,,,
127,000127.png,left,rejected_side_geometry,tracking,1354,0.156069,0,0,0,169.633333,-5.46648124424,1252.65905802,,,,,6
127,000127.png,right,ok,tracking,2523,0.612717,2523,2523,25,19.942395,2.75609593708,-161.170915178,0.353197,0.467094,-1.170087,-0.596869,0
127,000127.png,center,not_published,from_left_right,,,0,,,,
128,000128.png,left,ok,init,4554,0.531792,4554,4554,25,152.200455,-1.89670525288,564.490935332,0.201782,0.339059,-0.557700,-0.371490,0
128,000128.png,right,ok,tracking,2488,0.606936,2488,2488,25,19.650256,2.80055053065,-169.987957213,0.353197,0.468689,-1.170087,-0.596869,0
128,000128.png,center,ok,from_left_right,,,25,,,,
129,000129.png,left,ok,tracking,1140,0.121387,1140,1140,25,165.197914,-3.78429030064,926.826160316,0.267597,0.319906,-0.516686,-0.431734,0
129,000129.png,right,ok,tracking,2510,0.612717,2510,2510,25,19.871381,2.7667867435,-163.256427284,0.353197,0.467094,-1.170087,-0.596869,0
129,000129.png,center,ok,from_left_right,,,25,,,,
130,000130.png,left,rejected_side_geometry,tracking,1387,0.144509,0,0,0,169.577350,-5.43646675446,1246.30369814,,,,,6
130,000130.png,right,ok,tracking,2520,0.612717,2520,2520,25,19.852670,2.76961583054,-163.89076588,0.352816,0.468315,-1.170087,-0.596869,0
130,000130.png,center,not_published,from_left_right,,,0,,,,
131,000131.png,left,ok,init,4318,0.520231,4318,4318,25,153.402761,-1.9971942318,586.517247131,0.202888,0.339059,-0.557700,-0.371490,0
131,000131.png,right,ok,tracking,2478,0.606936,2478,2478,25,19.684260,2.79531104044,-167.773871825,0.353197,0.468689,-1.170087,-0.596869,0
131,000131.png,center,ok,from_left_right,,,25,,,,
132,000132.png,left,ok,tracking,1005,0.104046,1005,1005,25,166.557652,-4.18384134416,1003.06092488,0.271775,0.321372,-0.519826,-0.436867,0
132,000132.png,right,ok,tracking,2454,0.601156,2454,2454,25,19.530415,2.81915596212,-171.803397257,0.353197,0.470283,-1.170087,-0.596869,0
132,000132.png,center,ok,from_left_right,,,25,,,,
133,000133.png,left,rejected_side_geometry,tracking,1205,0.156069,0,0,0,172.102220,-7.20866342125,1602.61777704,,,,,6
133,000133.png,right,ok,tracking,2504,0.601156,2504,2504,25,19.459562,2.83025959109,-174.180324168,0.353197,0.471513,-1.170087,-0.596869,0
133,000133.png,center,not_published,from_left_right,,,0,,,,
134,000134.png,left,ok,init,3914,0.531792,3914,3914,25,156.699961,-2.32196965525,668.165718819,0.201782,0.339059,-0.557700,-0.371490,0
134,000134.png,right,ok,tracking,2469,0.589595,2469,2469,25,19.159887,2.87809515092,-183.110933625,0.353197,0.473472,-1.170087,-0.596869,0
134,000134.png,center,ok,from_left_right,,,25,,,,
135,000135.png,left,rejected_side_geometry,tracking,881,0.104046,0,0,0,169.138853,-5.21195763408,1218.66842247,,,,,6
135,000135.png,right,ok,tracking,2439,0.583815,2439,2439,25,18.988799,2.90605636283,-188.114101247,0.353197,0.475067,-1.170087,-0.596869,0
135,000135.png,center,not_published,from_left_right,,,0,,,,
136,000136.png,left,ok,init,4620,0.537572,4620,4620,25,151.504722,-1.84213292079,552.325478081,0.201229,0.339059,-0.557700,-0.371490,0
136,000136.png,right,ok,tracking,2457,0.583815,2457,2457,25,18.968195,2.90945638287,-188.548604179,0.353197,0.476311,-1.170087,-0.596869,0
136,000136.png,center,ok,from_left_right,,,25,,,,
137,000137.png,left,ok,tracking,1035,0.109827,1035,1035,25,165.102395,-3.75890859912,918.106659754,0.269866,0.319179,-0.515129,-0.434002,0
137,000137.png,right,ok,tracking,2462,0.583815,2462,2462,25,18.988296,2.90613925362,-187.609314681,0.353197,0.476311,-1.170087,-0.596869,0
137,000137.png,center,ok,from_left_right,,,25,,,,
138,000138.png,left,rejected_side_geometry,tracking,1125,0.150289,0,0,0,171.792655,-6.93322360114,1545.00673147,,,,,6
138,000138.png,right,ok,tracking,2464,0.578035,2464,2464,25,18.881962,2.92376431366,-191.159926294,0.353197,0.476311,-1.170087,-0.596869,0
138,000138.png,center,not_published,from_left_right,,,0,,,,
139,000139.png,left,ok,init,3880,0.554913,3880,3880,25,156.515679,-2.3015646415,668.181059537,0.199570,0.339059,-0.557700,-0.371490,0
139,000139.png,right,ok,tracking,2507,0.578035,2507,2507,25,18.825879,2.93313737145,-193.174795944,0.352347,0.477910,-1.170087,-0.596869,0
139,000139.png,center,ok,from_left_right,,,25,,,,
140,000140.png,left,rejected_side_geometry,tracking,826,0.115607,0,0,0,170.582502,-6.02908241837,1389.09781742,,,,,6
140,000140.png,right,ok,tracking,2552,0.583815,2552,2552,25,18.902264,2.9203844266,-191.712296396,0.351496,0.476311,-1.170087,-0.596869,0
